date,dzdt
2013-01-30 04:00:00+00:00,0.53
2013-01-30 06:00:00+00:00,-0.65
2013-01-30 07:00:00+00:00,-0.16
2013-01-30 10:00:00+00:00,-0.22
2013-01-30 11:00:00+00:00,0.27
2013-01-30 12:00:00+00:00,-0.19
2013-01-31 18:00:00+00:00,0.17
2013-01-31 19:00:00+00:00,-0.17
2013-01-31 23:00:00+00:00,0.22
2013-02-01 00:00:00+00:00,-0.18
2013-02-01 01:00:00+00:00,-0.18
2013-02-01 02:00:00+00:00,0.40
2013-02-01 06:00:00+00:00,-0.23
2013-02-20 19:00:00+00:00,-0.27
2013-02-21 02:00:00+00:00,0.18
2013-02-22 04:00:00+00:00,0.20
2013-02-22 10:00:00+00:00,-0.21
2013-02-23 00:00:00+00:00,0.18
2013-02-23 03:00:00+00:00,-0.27
2013-02-23 04:00:00+00:00,0.38
2013-02-23 05:00:00+00:00,-0.23
2013-02-23 06:00:00+00:00,-0.23
2013-02-23 07:00:00+00:00,-0.23
2013-02-23 13:00:00+00:00,0.24
2013-02-24 11:00:00+00:00,-0.33
2013-02-24 12:00:00+00:00,0.58
2013-02-24 14:00:00+00:00,-0.15
2013-02-24 15:00:00+00:00,-0.34
2013-02-25 04:00:00+00:00,0.20
2013-02-25 07:00:00+00:00,-0.18
2013-02-25 08:00:00+00:00,-0.18
2013-02-25 09:00:00+00:00,-0.19
2013-02-25 13:00:00+00:00,0.16
2013-02-25 15:00:00+00:00,0.16
2013-02-25 18:00:00+00:00,-0.28
2013-02-25 19:00:00+00:00,0.18
2013-02-25 20:00:00+00:00,0.46
2013-02-25 21:00:00+00:00,-0.16
2013-02-25 22:00:00+00:00,-0.16
2013-02-25 23:00:00+00:00,0.15
2013-02-26 00:00:00+00:00,-0.22
2013-02-26 01:00:00+00:00,-0.31
2013-02-26 04:00:00+00:00,0.31
2013-02-27 05:00:00+00:00,-0.35
2013-02-27 06:00:00+00:00,0.27
2013-02-27 07:00:00+00:00,-0.53
2013-02-27 08:00:00+00:00,-0.25
2013-02-27 14:00:00+00:00,0.39
2013-03-11 17:00:00+00:00,0.15
2013-03-16 09:00:00+00:00,-0.15
2013-03-17 05:00:00+00:00,-0.19
2013-03-26 16:00:00+00:00,0.23
2013-03-29 10:00:00+00:00,0.20
2013-03-30 05:00:00+00:00,-0.16
2013-03-30 07:00:00+00:00,-0.30
2013-03-31 23:00:00+00:00,-0.17
2013-04-01 07:00:00+00:00,-0.48
2013-04-03 07:00:00+00:00,-0.37
2013-04-07 03:00:00+00:00,-0.22
2013-04-07 08:00:00+00:00,0.17
2013-04-08 08:00:00+00:00,0.15
2013-04-08 18:00:00+00:00,0.19
2013-04-09 05:00:00+00:00,-0.18
2013-04-09 06:00:00+00:00,-0.18
2013-04-10 00:00:00+00:00,-0.18
2013-04-10 04:00:00+00:00,0.15
2013-04-10 05:00:00+00:00,-0.21
2013-04-10 06:00:00+00:00,-0.55
2013-04-10 09:00:00+00:00,0.22
2013-04-10 20:00:00+00:00,0.35
2013-04-11 02:00:00+00:00,-0.33
2013-04-11 06:00:00+00:00,-0.28
2013-04-11 07:00:00+00:00,-0.26
2013-04-11 08:00:00+00:00,-0.26
2013-04-11 12:00:00+00:00,0.49
2013-04-11 13:00:00+00:00,0.25
2013-04-11 21:00:00+00:00,0.22
2013-04-11 22:00:00+00:00,0.23
2013-04-11 23:00:00+00:00,0.17
2013-04-12 00:00:00+00:00,-0.17
2013-04-12 01:00:00+00:00,-0.53
2013-04-12 06:00:00+00:00,-0.41
2013-04-12 07:00:00+00:00,-0.28
2013-04-12 09:00:00+00:00,-0.19
2013-04-12 10:00:00+00:00,0.38
2013-04-12 11:00:00+00:00,0.52
2013-11-14 11:00:00+00:00,-0.20
2013-11-15 13:00:00+00:00,-0.30
2013-11-16 10:00:00+00:00,-0.18
2013-11-16 16:00:00+00:00,0.21
2013-11-16 21:00:00+00:00,-0.26
2013-11-16 23:00:00+00:00,0.18
2013-12-01 04:00:00+00:00,-0.17
2013-12-02 15:00:00+00:00,-0.23
2013-12-02 21:00:00+00:00,-0.31
2013-12-02 22:00:00+00:00,0.25
2013-12-03 00:00:00+00:00,-0.29
2013-12-03 05:00:00+00:00,0.16
2013-12-03 06:00:00+00:00,-0.18
2013-12-03 12:00:00+00:00,0.22
2013-12-04 00:00:00+00:00,0.20
2013-12-04 01:00:00+00:00,-0.15
2013-12-04 04:00:00+00:00,0.35
2013-12-04 05:00:00+00:00,-0.27
2013-12-04 06:00:00+00:00,0.16
2013-12-04 20:00:00+00:00,0.15
2013-12-04 22:00:00+00:00,-0.18
2013-12-04 23:00:00+00:00,-0.32
2013-12-05 03:00:00+00:00,0.39
2013-12-05 04:00:00+00:00,-0.89
2013-12-05 06:00:00+00:00,0.42
2013-12-05 07:00:00+00:00,0.19
2013-12-05 15:00:00+00:00,0.26
2013-12-05 17:00:00+00:00,-0.24
2013-12-06 00:00:00+00:00,-0.16
2013-12-06 03:00:00+00:00,0.16
2013-12-06 04:00:00+00:00,0.18
2013-12-06 05:00:00+00:00,0.22
2013-12-06 10:00:00+00:00,0.19
2013-12-07 00:00:00+00:00,-0.25
2013-12-07 02:00:00+00:00,-0.20
2013-12-07 03:00:00+00:00,-0.60
2013-12-07 07:00:00+00:00,0.19
2013-12-07 09:00:00+00:00,0.29
2013-12-07 10:00:00+00:00,0.38
2013-12-07 15:00:00+00:00,0.18
2013-12-07 16:00:00+00:00,-0.58
2013-12-07 18:00:00+00:00,-0.25
2013-12-07 19:00:00+00:00,-0.24
2013-12-07 20:00:00+00:00,0.23
2013-12-07 23:00:00+00:00,0.16
2013-12-08 07:00:00+00:00,0.24
2013-12-08 08:00:00+00:00,0.17
2013-12-08 11:00:00+00:00,-0.72
2013-12-08 12:00:00+00:00,-0.20
2013-12-08 14:00:00+00:00,-0.24
2013-12-08 20:00:00+00:00,-0.56
2013-12-08 22:00:00+00:00,0.35
2013-12-09 03:00:00+00:00,0.51
2013-12-09 05:00:00+00:00,-0.16
2013-12-31 01:00:00+00:00,0.15
2013-12-31 03:00:00+00:00,-0.17
2014-01-01 11:00:00+00:00,-0.19
2014-01-02 05:00:00+00:00,-0.25
2014-01-02 12:00:00+00:00,-0.15
2014-01-03 09:00:00+00:00,-0.21
2014-01-03 15:00:00+00:00,0.16
2014-01-03 17:00:00+00:00,-0.19
2014-01-04 00:00:00+00:00,-0.18
2014-01-04 07:00:00+00:00,-0.22
2014-01-04 10:00:00+00:00,0.17
2014-01-16 08:00:00+00:00,-0.17
2014-01-16 09:00:00+00:00,-0.17
2014-01-16 10:00:00+00:00,0.19
2014-01-17 04:00:00+00:00,0.26
2014-02-26 00:00:00+00:00,-0.21
2014-02-26 01:00:00+00:00,0.17
2014-02-26 02:00:00+00:00,-0.25
2014-02-26 04:00:00+00:00,-0.17
2014-02-26 06:00:00+00:00,-0.36
2014-02-26 10:00:00+00:00,-0.17
2014-02-26 11:00:00+00:00,-0.17
2014-02-26 12:00:00+00:00,0.56
2014-02-26 19:00:00+00:00,-0.19
2014-02-26 21:00:00+00:00,-0.28
2014-02-26 22:00:00+00:00,0.15
2014-02-26 23:00:00+00:00,-0.18
2014-02-27 02:00:00+00:00,0.17
2014-02-27 11:00:00+00:00,-0.18
2014-02-27 12:00:00+00:00,0.26
2014-02-28 08:00:00+00:00,0.16
2014-02-28 09:00:00+00:00,-0.23
2014-02-28 10:00:00+00:00,-0.22
2014-02-28 13:00:00+00:00,0.26
2014-02-28 15:00:00+00:00,-0.33
2014-02-28 19:00:00+00:00,0.19
2014-02-28 20:00:00+00:00,0.18
2014-02-28 21:00:00+00:00,0.17
2014-02-28 22:00:00+00:00,-0.43
2014-02-28 23:00:00+00:00,-0.34
2014-03-01 00:00:00+00:00,-0.22
2014-03-01 01:00:00+00:00,-0.27
2014-03-01 02:00:00+00:00,0.35
2014-03-01 03:00:00+00:00,0.41
2014-03-01 05:00:00+00:00,-0.17
2014-03-01 10:00:00+00:00,-0.37
2014-03-01 11:00:00+00:00,-0.24
2014-03-01 12:00:00+00:00,0.19
2014-03-01 13:00:00+00:00,0.49
2014-03-01 14:00:00+00:00,0.18
2014-03-01 15:00:00+00:00,-0.40
2014-03-01 17:00:00+00:00,0.45
2014-03-01 18:00:00+00:00,0.38
2014-03-01 19:00:00+00:00,-0.33
2014-03-01 21:00:00+00:00,-0.17
2014-03-01 22:00:00+00:00,-0.34
2014-03-01 23:00:00+00:00,-0.28
2014-03-02 01:00:00+00:00,0.19
2014-03-02 02:00:00+00:00,0.18
2014-03-02 08:00:00+00:00,-0.17
2014-03-02 09:00:00+00:00,-0.32
2014-03-02 10:00:00+00:00,-0.20
2014-03-02 13:00:00+00:00,0.60
2014-03-02 17:00:00+00:00,0.23
2014-03-02 20:00:00+00:00,-0.20
2014-03-03 01:00:00+00:00,-0.16
2014-03-03 09:00:00+00:00,-0.22
2014-03-03 10:00:00+00:00,-0.20
2014-03-03 13:00:00+00:00,0.27
2014-03-03 18:00:00+00:00,0.20
2014-03-03 20:00:00+00:00,0.18
2014-03-04 00:00:00+00:00,-0.46
2014-03-04 07:00:00+00:00,-0.27
2014-03-04 09:00:00+00:00,-0.27
2014-03-04 15:00:00+00:00,0.22
2014-03-04 16:00:00+00:00,0.22
2014-03-04 19:00:00+00:00,-0.22
2014-03-04 20:00:00+00:00,0.25
2014-03-04 22:00:00+00:00,-0.27
2014-03-05 04:00:00+00:00,0.16
2014-03-12 04:00:00+00:00,0.18
2014-03-15 08:00:00+00:00,-0.25
2014-03-15 16:00:00+00:00,0.39
2014-03-16 19:00:00+00:00,0.46
2014-03-16 20:00:00+00:00,0.39
2014-03-16 21:00:00+00:00,-0.56
2014-03-16 22:00:00+00:00,-0.26
2014-03-17 01:00:00+00:00,-0.28
2014-03-17 02:00:00+00:00,-0.20
2014-03-17 03:00:00+00:00,-0.25
2014-03-17 04:00:00+00:00,-0.38
2014-03-17 14:00:00+00:00,0.72
2014-03-17 16:00:00+00:00,0.34
2014-03-18 16:00:00+00:00,0.29
2014-03-18 17:00:00+00:00,0.21
2014-03-18 21:00:00+00:00,0.20
2014-03-18 22:00:00+00:00,0.15
2014-03-19 01:00:00+00:00,-0.79
2014-03-19 02:00:00+00:00,-0.23
2014-03-19 14:00:00+00:00,0.16
2014-03-19 17:00:00+00:00,0.21
2014-03-19 21:00:00+00:00,-0.28
2014-03-20 14:00:00+00:00,0.16
2014-03-20 18:00:00+00:00,0.18
2014-03-20 19:00:00+00:00,0.24
2014-03-20 20:00:00+00:00,0.22
2014-03-21 00:00:00+00:00,0.18
2014-03-21 01:00:00+00:00,0.19
2014-03-21 02:00:00+00:00,0.17
2014-03-21 08:00:00+00:00,-1.13
2014-03-21 09:00:00+00:00,-0.42
2014-03-21 10:00:00+00:00,-0.47
2014-03-21 13:00:00+00:00,0.17
2014-03-21 16:00:00+00:00,0.74
2014-03-21 17:00:00+00:00,0.39
2014-03-21 23:00:00+00:00,0.23
2014-03-22 00:00:00+00:00,1.03
2014-03-22 01:00:00+00:00,-0.45
2014-03-22 02:00:00+00:00,-0.71
2014-03-22 03:00:00+00:00,0.21
2014-03-22 04:00:00+00:00,0.20
2014-03-22 08:00:00+00:00,-0.53
2014-03-22 09:00:00+00:00,-0.34
2014-03-22 10:00:00+00:00,-1.03
2014-03-22 11:00:00+00:00,0.17
2014-03-22 12:00:00+00:00,0.17
2014-03-22 13:00:00+00:00,0.17
2014-03-22 14:00:00+00:00,0.17
2014-03-22 15:00:00+00:00,0.54
2014-03-22 18:00:00+00:00,1.13
2014-03-23 09:00:00+00:00,-0.98
2014-03-23 18:00:00+00:00,1.80
2014-03-23 22:00:00+00:00,-0.92
2014-03-23 23:00:00+00:00,-0.25
2014-03-24 00:00:00+00:00,-0.67
2014-03-24 03:00:00+00:00,-0.21
2014-03-24 04:00:00+00:00,-0.31
2014-03-24 06:00:00+00:00,0.61
2014-03-24 08:00:00+00:00,-0.17
2014-03-24 14:00:00+00:00,0.48
2014-03-24 15:00:00+00:00,0.36
2014-03-25 20:00:00+00:00,0.21
2014-03-25 21:00:00+00:00,0.46
2014-03-25 22:00:00+00:00,0.22
2014-03-25 23:00:00+00:00,-0.41
2014-03-26 00:00:00+00:00,-0.51
2014-03-26 12:00:00+00:00,0.46
2014-03-27 12:00:00+00:00,0.24
2014-03-28 18:00:00+00:00,0.20
2014-03-28 22:00:00+00:00,-0.29
2014-03-29 01:00:00+00:00,0.25
2014-03-29 07:00:00+00:00,-0.39
2014-04-08 00:00:00+00:00,-0.26
2014-04-08 19:00:00+00:00,0.26
2014-04-10 09:00:00+00:00,-0.44
2014-04-10 17:00:00+00:00,0.16
2014-04-10 18:00:00+00:00,0.21
2014-04-10 19:00:00+00:00,0.40
2014-04-11 00:00:00+00:00,-0.24
2014-04-11 02:00:00+00:00,0.59
2014-04-11 04:00:00+00:00,-0.44
2014-04-11 05:00:00+00:00,-0.25
2014-04-13 18:00:00+00:00,0.25
2014-04-14 15:00:00+00:00,0.22
2014-04-14 19:00:00+00:00,0.20
2014-04-15 06:00:00+00:00,-0.21
2014-04-15 07:00:00+00:00,-0.29
2014-04-15 14:00:00+00:00,0.24
2014-04-16 07:00:00+00:00,-0.23
2014-04-16 08:00:00+00:00,-0.16
2014-04-16 19:00:00+00:00,0.19
2014-04-17 08:00:00+00:00,-0.29
2014-04-17 19:00:00+00:00,0.18
2014-04-19 08:00:00+00:00,-0.20
2014-04-20 04:00:00+00:00,-0.20
2014-04-20 05:00:00+00:00,-0.23
2014-04-20 06:00:00+00:00,-0.39
2014-04-20 12:00:00+00:00,0.29
2014-04-20 13:00:00+00:00,0.39
2014-04-21 06:00:00+00:00,-0.18
2014-04-21 13:00:00+00:00,0.17
2015-12-16 13:00:00+00:00,0.20
2015-12-19 23:00:00+00:00,0.21
2015-12-20 02:00:00+00:00,-0.23
2015-12-20 06:00:00+00:00,-0.15
2015-12-20 12:00:00+00:00,0.19
2015-12-20 18:00:00+00:00,0.20
2015-12-21 05:00:00+00:00,0.29
2015-12-21 06:00:00+00:00,-0.15
2015-12-21 21:00:00+00:00,0.18
2015-12-22 09:00:00+00:00,-0.32
2015-12-25 00:00:00+00:00,-0.23
2015-12-25 08:00:00+00:00,0.17
2015-12-25 12:00:00+00:00,-0.29
2015-12-25 13:00:00+00:00,0.17
2015-12-25 14:00:00+00:00,0.17
2015-12-25 16:00:00+00:00,-0.21
2015-12-26 01:00:00+00:00,0.46
2015-12-26 07:00:00+00:00,-0.22
2015-12-26 17:00:00+00:00,0.26
2016-02-05 07:00:00+00:00,-0.30
2016-02-05 20:00:00+00:00,0.17
2016-02-06 08:00:00+00:00,-0.23
2016-02-06 10:00:00+00:00,0.16
2016-02-06 15:00:00+00:00,0.25
2016-02-08 04:00:00+00:00,0.23
2016-02-08 09:00:00+00:00,0.31
2016-02-08 10:00:00+00:00,-0.18
2016-02-08 15:00:00+00:00,0.17
2016-02-08 16:00:00+00:00,-0.20
2016-02-08 17:00:00+00:00,-0.20
2016-02-08 21:00:00+00:00,-0.19
2016-02-09 03:00:00+00:00,0.19
2016-02-09 07:00:00+00:00,0.19
2016-02-09 17:00:00+00:00,-0.16
2016-02-09 20:00:00+00:00,0.33
2016-02-10 01:00:00+00:00,0.56
2016-02-10 03:00:00+00:00,-0.36
2016-02-10 04:00:00+00:00,0.36
2016-02-10 10:00:00+00:00,-0.45
2016-02-10 11:00:00+00:00,-0.33
2016-02-11 01:00:00+00:00,-0.26
2016-02-11 02:00:00+00:00,0.42
2016-02-11 03:00:00+00:00,0.24
2016-02-11 04:00:00+00:00,-0.54
2016-02-11 06:00:00+00:00,0.24
2016-02-11 07:00:00+00:00,0.31
2016-02-11 10:00:00+00:00,-0.47
2016-02-11 11:00:00+00:00,0.21
2016-02-11 13:00:00+00:00,-0.15
2016-02-11 14:00:00+00:00,-0.20
2016-02-11 16:00:00+00:00,0.19
2016-02-11 17:00:00+00:00,-0.16
2016-02-11 18:00:00+00:00,0.15
2016-02-11 20:00:00+00:00,-0.19
2016-02-12 00:00:00+00:00,0.27
2016-02-12 02:00:00+00:00,-0.17
2016-02-12 04:00:00+00:00,0.26
2016-02-12 05:00:00+00:00,0.18
2016-02-12 12:00:00+00:00,-0.17
2016-02-12 13:00:00+00:00,-0.18
2016-02-12 16:00:00+00:00,0.21
2016-02-12 17:00:00+00:00,0.19
2016-02-12 18:00:00+00:00,-0.16
2016-02-12 21:00:00+00:00,-0.20
2016-02-12 22:00:00+00:00,-0.19
2016-02-13 00:00:00+00:00,0.39
2016-02-13 02:00:00+00:00,-0.26
2016-02-13 03:00:00+00:00,-0.22
2016-02-13 04:00:00+00:00,-0.23
2016-02-13 06:00:00+00:00,0.16
2016-02-13 08:00:00+00:00,-0.24
2016-02-13 10:00:00+00:00,0.50
2016-02-13 11:00:00+00:00,0.53
2016-02-13 12:00:00+00:00,-0.99
2016-02-13 13:00:00+00:00,0.41
2016-02-13 14:00:00+00:00,0.27
2016-02-13 15:00:00+00:00,0.17
2016-02-13 16:00:00+00:00,-0.37
2016-02-13 18:00:00+00:00,-0.50
2016-02-13 19:00:00+00:00,0.17
2016-02-13 21:00:00+00:00,0.30
2016-02-14 00:00:00+00:00,0.48
2016-02-14 02:00:00+00:00,0.28
2016-02-14 03:00:00+00:00,-0.24
2016-02-14 04:00:00+00:00,0.22
2016-02-14 06:00:00+00:00,-0.26
2016-02-14 07:00:00+00:00,-0.44
2016-02-14 08:00:00+00:00,-0.42
2016-02-14 09:00:00+00:00,-0.41
2016-02-14 13:00:00+00:00,0.53
2016-02-14 14:00:00+00:00,-0.20
2016-02-14 18:00:00+00:00,0.28
2016-02-15 00:00:00+00:00,0.30
2016-02-15 02:00:00+00:00,-0.30
2016-02-15 03:00:00+00:00,0.33
2016-02-15 04:00:00+00:00,-0.39
2016-02-15 05:00:00+00:00,0.18
2016-02-15 06:00:00+00:00,0.76
2016-02-15 08:00:00+00:00,-0.74
2016-02-15 13:00:00+00:00,-0.36
2016-02-15 15:00:00+00:00,-0.45
2016-02-15 16:00:00+00:00,0.19
2016-02-15 17:00:00+00:00,-0.25
2016-02-15 18:00:00+00:00,-0.47
2016-02-15 19:00:00+00:00,0.90
2016-02-16 00:00:00+00:00,0.15
2016-02-16 01:00:00+00:00,-0.17
2016-02-16 02:00:00+00:00,-0.28
2016-02-16 03:00:00+00:00,-0.20
2016-02-16 04:00:00+00:00,-0.33
2016-02-16 16:00:00+00:00,0.23
2016-02-16 17:00:00+00:00,0.15
2016-02-16 18:00:00+00:00,0.54
2016-03-20 20:00:00+00:00,0.34
2016-03-21 02:00:00+00:00,-0.37
2016-03-21 03:00:00+00:00,0.24
2016-03-21 04:00:00+00:00,-0.25
2016-03-21 07:00:00+00:00,0.26
2016-03-21 20:00:00+00:00,0.17
2016-03-22 07:00:00+00:00,-0.34
2016-03-22 23:00:00+00:00,-0.24
2016-03-23 09:00:00+00:00,-0.37
2016-03-23 18:00:00+00:00,0.24
2016-03-24 05:00:00+00:00,-0.33
2016-03-24 07:00:00+00:00,-0.30
2016-03-24 14:00:00+00:00,0.36
2016-03-24 18:00:00+00:00,0.25
2016-03-24 20:00:00+00:00,0.15
2016-03-24 21:00:00+00:00,0.17
2016-03-24 23:00:00+00:00,0.19
2016-03-25 02:00:00+00:00,-0.45
2016-03-25 04:00:00+00:00,-0.21
2016-03-25 05:00:00+00:00,0.18
2016-03-25 07:00:00+00:00,-0.40
2016-03-25 19:00:00+00:00,0.20
2016-03-25 20:00:00+00:00,0.24
2016-03-25 23:00:00+00:00,0.19
2016-03-26 00:00:00+00:00,-0.25
2016-03-26 02:00:00+00:00,0.15
2016-03-26 03:00:00+00:00,-0.29
2016-03-26 04:00:00+00:00,-0.62
2016-03-26 23:00:00+00:00,-0.28
2016-03-27 06:00:00+00:00,-0.22
2016-03-27 07:00:00+00:00,-0.21
2016-03-27 19:00:00+00:00,0.26
2016-03-27 23:00:00+00:00,-0.39
2016-03-28 02:00:00+00:00,-0.31
2016-03-28 05:00:00+00:00,-0.20
2016-03-30 07:00:00+00:00,-0.30
2016-03-31 06:00:00+00:00,-0.20
2016-03-31 07:00:00+00:00,-0.26
2016-04-01 06:00:00+00:00,-0.18
2016-04-01 07:00:00+00:00,-0.20
2016-04-02 07:00:00+00:00,-0.16
2016-04-06 20:00:00+00:00,0.21
2016-04-07 19:00:00+00:00,0.17
2016-04-22 06:00:00+00:00,-0.27
2017-01-10 23:00:00+00:00,-0.16
2017-01-11 22:00:00+00:00,-0.20
2017-01-14 14:00:00+00:00,0.17
2017-01-14 18:00:00+00:00,-0.21
2017-01-28 14:00:00+00:00,0.18
2017-01-28 20:00:00+00:00,0.23
2017-01-28 21:00:00+00:00,-0.26
2017-01-29 07:00:00+00:00,-0.21
2017-01-29 10:00:00+00:00,-0.16
2017-01-29 13:00:00+00:00,0.45
2017-01-29 14:00:00+00:00,0.27
2017-01-29 18:00:00+00:00,-0.25
2017-01-30 01:00:00+00:00,-0.21
2017-01-30 02:00:00+00:00,-0.34
2017-01-30 03:00:00+00:00,0.18
2017-01-30 04:00:00+00:00,0.27
2017-01-30 06:00:00+00:00,0.55
2017-01-30 07:00:00+00:00,-0.25
2017-01-30 12:00:00+00:00,0.27
2017-01-30 13:00:00+00:00,0.27
2017-01-30 14:00:00+00:00,-0.33
2017-01-30 17:00:00+00:00,0.18
2017-01-30 19:00:00+00:00,-0.24
2017-01-30 21:00:00+00:00,0.73
2017-01-31 01:00:00+00:00,-0.32
2017-01-31 02:00:00+00:00,-0.20
2017-01-31 03:00:00+00:00,-0.25
2017-01-31 05:00:00+00:00,0.31
2017-01-31 06:00:00+00:00,0.18
2017-01-31 07:00:00+00:00,-0.31
2017-01-31 11:00:00+00:00,-0.40
2017-01-31 12:00:00+00:00,-0.19
2017-01-31 13:00:00+00:00,-0.19
2017-01-31 14:00:00+00:00,-0.19
2017-01-31 23:00:00+00:00,0.45
2017-02-01 06:00:00+00:00,-0.39
2017-02-01 08:00:00+00:00,0.26
2017-02-17 03:00:00+00:00,-0.15
2017-02-21 08:00:00+00:00,-0.49
2017-02-21 11:00:00+00:00,-0.50
2017-02-21 12:00:00+00:00,-0.19
2017-02-22 03:00:00+00:00,0.16
2017-02-22 09:00:00+00:00,-0.23
2017-02-22 10:00:00+00:00,-0.18
2017-02-22 11:00:00+00:00,-0.20
2017-02-22 12:00:00+00:00,-0.16
2017-02-22 21:00:00+00:00,0.20
2017-02-22 22:00:00+00:00,0.76
2017-02-23 12:00:00+00:00,-0.19
2017-02-23 14:00:00+00:00,0.15
2017-02-23 15:00:00+00:00,0.17
2017-02-23 21:00:00+00:00,0.18
2017-02-23 23:00:00+00:00,-0.27
2017-03-20 02:00:00+00:00,0.19
2017-03-20 07:00:00+00:00,0.15
2017-03-20 08:00:00+00:00,-0.18
2017-03-21 07:00:00+00:00,-0.21
2017-03-22 09:00:00+00:00,0.28
2017-03-27 09:00:00+00:00,0.16
