date,dzdt
2012-02-20 12:00:00+00:00,0.25
2012-02-20 13:00:00+00:00,0.17
2012-02-20 16:00:00+00:00,-0.24
2012-02-20 17:00:00+00:00,-0.24
2012-02-22 17:00:00+00:00,-0.16
2012-02-24 17:00:00+00:00,-0.18
2012-02-25 11:00:00+00:00,0.34
2012-02-25 18:00:00+00:00,-0.28
2012-02-25 19:00:00+00:00,-0.27
2012-02-26 10:00:00+00:00,0.19
2012-02-26 11:00:00+00:00,0.30
2012-02-26 18:00:00+00:00,-0.30
2012-02-26 19:00:00+00:00,-0.38
2012-02-27 10:00:00+00:00,0.18
2012-02-27 11:00:00+00:00,0.32
2012-02-27 18:00:00+00:00,-0.31
2012-02-27 19:00:00+00:00,-0.32
2012-02-28 10:00:00+00:00,0.16
2012-02-28 11:00:00+00:00,0.30
2012-02-28 18:00:00+00:00,-0.22
2012-02-28 19:00:00+00:00,-0.32
2012-02-29 10:00:00+00:00,0.19
2012-02-29 11:00:00+00:00,0.29
2012-02-29 12:00:00+00:00,0.15
2012-02-29 17:00:00+00:00,-0.23
2012-02-29 18:00:00+00:00,-0.24
2012-02-29 19:00:00+00:00,-0.29
2012-03-01 10:00:00+00:00,0.22
2012-03-01 11:00:00+00:00,0.26
2012-03-01 18:00:00+00:00,-0.16
2012-03-01 19:00:00+00:00,-0.36
2012-03-02 10:00:00+00:00,0.27
2012-03-02 11:00:00+00:00,0.25
2012-03-02 18:00:00+00:00,-0.22
2012-03-02 19:00:00+00:00,-0.34
2012-03-02 20:00:00+00:00,-0.15
2012-03-03 10:00:00+00:00,0.29
2012-03-03 11:00:00+00:00,0.25
2012-03-03 16:00:00+00:00,-0.15
2012-03-03 18:00:00+00:00,-0.30
2012-03-04 13:00:00+00:00,0.19
2012-03-04 14:00:00+00:00,0.23
2012-03-04 19:00:00+00:00,-0.17
2012-03-07 10:00:00+00:00,0.20
2012-03-07 11:00:00+00:00,0.17
2012-03-07 17:00:00+00:00,-0.18
2012-03-07 18:00:00+00:00,-0.18
2012-03-07 19:00:00+00:00,-0.21
2012-03-08 12:00:00+00:00,0.22
2012-03-08 17:00:00+00:00,-0.17
2012-03-08 18:00:00+00:00,-0.17
2012-03-08 19:00:00+00:00,-0.21
2012-03-09 10:00:00+00:00,0.25
2012-03-09 11:00:00+00:00,0.17
2012-03-09 19:00:00+00:00,-0.29
2012-03-10 15:00:00+00:00,-0.16
2012-03-10 18:00:00+00:00,-0.18
2012-03-11 12:00:00+00:00,0.17
2012-03-11 18:00:00+00:00,-0.17
2012-03-11 19:00:00+00:00,-0.18
2012-03-12 10:00:00+00:00,0.18
2012-03-12 11:00:00+00:00,0.21
2012-03-12 18:00:00+00:00,-0.22
2012-03-13 03:00:00+00:00,0.20
2012-03-13 18:00:00+00:00,-0.17
2012-03-14 17:00:00+00:00,-0.24
2012-03-14 18:00:00+00:00,-0.23
2012-03-14 20:00:00+00:00,-0.17
2012-03-15 09:00:00+00:00,0.15
2012-03-15 10:00:00+00:00,0.29
2012-03-15 11:00:00+00:00,0.16
2012-03-15 18:00:00+00:00,-0.26
2012-03-15 19:00:00+00:00,-0.19
2012-03-15 20:00:00+00:00,-0.20
2012-03-19 12:00:00+00:00,0.16
2012-03-19 13:00:00+00:00,0.16
2012-03-19 18:00:00+00:00,-0.18
2012-03-20 12:00:00+00:00,0.16
2012-03-20 14:00:00+00:00,0.25
2012-03-20 17:00:00+00:00,-0.31
2012-03-20 18:00:00+00:00,-0.26
2012-03-20 19:00:00+00:00,-0.21
2012-03-20 20:00:00+00:00,-0.16
2012-03-21 07:00:00+00:00,-0.16
2012-03-21 09:00:00+00:00,0.32
2012-03-21 10:00:00+00:00,0.17
2012-03-21 11:00:00+00:00,0.16
2012-03-21 18:00:00+00:00,-0.18
2012-03-21 19:00:00+00:00,-0.45
2012-03-21 20:00:00+00:00,-0.33
2012-03-21 22:00:00+00:00,0.23
2012-03-22 09:00:00+00:00,0.33
2012-03-22 10:00:00+00:00,0.27
2012-03-22 17:00:00+00:00,-0.28
2012-03-22 18:00:00+00:00,-0.25
2012-03-22 20:00:00+00:00,-0.20
2012-03-23 06:00:00+00:00,0.22
2012-03-23 09:00:00+00:00,0.16
2012-03-23 12:00:00+00:00,0.24
2012-03-23 19:00:00+00:00,-0.17
2012-03-25 14:00:00+00:00,0.22
2012-03-25 15:00:00+00:00,-0.15
2012-03-25 16:00:00+00:00,-0.29
2012-03-25 19:00:00+00:00,-0.23
2012-03-25 20:00:00+00:00,-0.23
2012-03-26 12:00:00+00:00,0.18
2012-03-26 13:00:00+00:00,0.17
2012-03-26 14:00:00+00:00,-0.28
2012-03-27 02:00:00+00:00,0.18
2012-04-02 09:00:00+00:00,0.18
2012-04-02 19:00:00+00:00,-0.17
2012-04-03 09:00:00+00:00,0.17
2012-04-05 18:00:00+00:00,-0.26
2012-04-06 08:00:00+00:00,0.20
2012-04-06 11:00:00+00:00,0.22
2012-04-06 16:00:00+00:00,-0.18
2012-04-06 18:00:00+00:00,-0.20
2012-04-27 19:00:00+00:00,-0.17
2012-05-01 11:00:00+00:00,0.15
2012-05-02 02:00:00+00:00,0.16
2012-05-04 09:00:00+00:00,0.15
2012-05-05 09:00:00+00:00,0.21
2012-05-06 22:00:00+00:00,0.17
2012-05-07 21:00:00+00:00,0.16
2012-05-09 16:00:00+00:00,-0.20
2012-05-22 16:00:00+00:00,-0.18
2012-05-27 12:00:00+00:00,-0.24
2012-05-27 15:00:00+00:00,0.21
2012-05-27 16:00:00+00:00,-0.23
2012-05-28 15:00:00+00:00,-0.17
2012-05-30 10:00:00+00:00,-0.23
2012-06-02 16:00:00+00:00,-0.18
2012-07-06 11:00:00+00:00,0.15
2012-07-10 13:00:00+00:00,0.15
2012-07-10 15:00:00+00:00,-0.22
2012-07-11 11:00:00+00:00,0.25
2012-07-11 16:00:00+00:00,-0.22
2012-07-12 03:00:00+00:00,0.18
2012-07-13 16:00:00+00:00,-0.23
2012-07-13 17:00:00+00:00,-0.16
2012-07-13 20:00:00+00:00,-0.19
2012-07-15 15:00:00+00:00,-0.24
2012-07-26 10:00:00+00:00,0.16
2012-07-26 11:00:00+00:00,0.16
2012-07-26 12:00:00+00:00,-0.21
2012-07-26 14:00:00+00:00,0.25
2012-07-26 18:00:00+00:00,-0.18
2012-07-29 10:00:00+00:00,0.27
2012-07-29 15:00:00+00:00,-0.29
2012-07-29 19:00:00+00:00,-0.24
2012-07-30 17:00:00+00:00,-0.22
2012-07-31 12:00:00+00:00,0.17
2012-07-31 16:00:00+00:00,-0.26
2012-07-31 17:00:00+00:00,-0.25
2012-08-04 08:00:00+00:00,0.18
2012-08-04 10:00:00+00:00,0.27
2012-08-05 19:00:00+00:00,-0.19
2012-08-06 17:00:00+00:00,-0.15
2012-08-09 16:00:00+00:00,0.15
2012-08-11 10:00:00+00:00,0.18
2012-08-11 18:00:00+00:00,-0.29
2012-08-12 08:00:00+00:00,0.15
2012-08-12 09:00:00+00:00,0.18
2012-08-13 12:00:00+00:00,0.17
2012-08-13 17:00:00+00:00,-0.15
2012-08-15 09:00:00+00:00,0.27
2012-08-25 10:00:00+00:00,0.27
2012-08-25 12:00:00+00:00,-0.24
2017-07-03 14:00:00+00:00,-0.34
2017-07-03 15:00:00+00:00,-0.39
2017-07-03 16:00:00+00:00,0.95
2017-07-03 18:00:00+00:00,-0.20
2017-07-04 05:00:00+00:00,-0.16
2017-07-20 01:00:00+00:00,-0.29
2017-07-20 05:00:00+00:00,0.18
2017-07-20 06:00:00+00:00,0.20
2017-08-07 06:00:00+00:00,0.25
2017-08-07 07:00:00+00:00,-0.67
2017-08-08 01:00:00+00:00,0.28
2017-08-08 02:00:00+00:00,0.29
2017-08-08 03:00:00+00:00,0.31
2017-08-08 04:00:00+00:00,0.36
2017-08-08 05:00:00+00:00,0.48
2017-08-08 11:00:00+00:00,-0.24
2017-08-09 20:00:00+00:00,0.15
2017-08-10 04:00:00+00:00,0.15
2017-08-10 05:00:00+00:00,0.19
2017-08-10 06:00:00+00:00,-0.29
2017-08-10 07:00:00+00:00,-0.19
2017-08-10 09:00:00+00:00,0.32
2017-08-20 12:00:00+00:00,-0.34
2017-08-20 13:00:00+00:00,0.27
2017-08-21 06:00:00+00:00,0.47
2017-08-21 09:00:00+00:00,-0.68
2017-08-21 10:00:00+00:00,-0.38
2017-08-23 11:00:00+00:00,0.52
2017-08-23 18:00:00+00:00,-0.30
2017-09-14 12:00:00+00:00,0.32
2018-02-28 22:00:00+00:00,0.53
2018-02-28 23:00:00+00:00,0.53
2018-03-01 00:00:00+00:00,0.53
2018-03-01 01:00:00+00:00,0.53
2018-03-01 02:00:00+00:00,0.53
2018-03-01 03:00:00+00:00,0.53
2018-03-01 04:00:00+00:00,0.53
2018-03-01 05:00:00+00:00,0.53
2018-03-01 06:00:00+00:00,0.23
2018-03-01 10:00:00+00:00,-0.23
2018-03-01 11:00:00+00:00,-0.45
2018-03-01 16:00:00+00:00,-0.47
2018-03-01 17:00:00+00:00,-0.29
2018-03-01 19:00:00+00:00,-0.19
2018-03-01 20:00:00+00:00,-1.49
2018-03-01 21:00:00+00:00,0.17
2018-03-01 22:00:00+00:00,0.15
2018-03-02 01:00:00+00:00,-0.60
2018-03-02 02:00:00+00:00,-0.84
2018-03-02 03:00:00+00:00,0.30
2018-03-02 04:00:00+00:00,0.20
2018-03-02 09:00:00+00:00,-0.73
2018-03-02 10:00:00+00:00,-0.90
2018-03-02 13:00:00+00:00,0.56
2018-03-02 14:00:00+00:00,1.21
2018-03-02 15:00:00+00:00,1.21
2018-03-02 16:00:00+00:00,1.21
2018-03-02 17:00:00+00:00,-1.13
2018-03-02 18:00:00+00:00,-1.48
2018-03-02 19:00:00+00:00,-0.81
2018-03-02 22:00:00+00:00,-0.16
2018-03-02 23:00:00+00:00,-0.25
2018-03-03 00:00:00+00:00,-0.32
2018-03-03 01:00:00+00:00,-0.50
2018-03-03 02:00:00+00:00,-0.84
2018-03-03 03:00:00+00:00,-0.51
2018-03-03 14:00:00+00:00,5.01
2018-03-03 15:00:00+00:00,-2.14
2018-03-03 16:00:00+00:00,-2.62
2018-03-03 17:00:00+00:00,-1.92
2018-03-03 18:00:00+00:00,-1.58
2018-03-03 20:00:00+00:00,0.36
2018-03-03 23:00:00+00:00,-0.16
2018-03-04 00:00:00+00:00,-0.18
2018-03-04 06:00:00+00:00,0.23
2018-03-04 12:00:00+00:00,0.24
2018-03-04 13:00:00+00:00,1.40
2018-03-04 14:00:00+00:00,1.14
2018-03-04 15:00:00+00:00,1.82
2018-03-04 16:00:00+00:00,3.22
2018-03-04 17:00:00+00:00,-1.80
2018-03-04 18:00:00+00:00,-0.71
2018-03-04 19:00:00+00:00,-0.70
2018-03-04 20:00:00+00:00,-0.51
2018-03-04 21:00:00+00:00,-0.30
2018-03-04 23:00:00+00:00,-0.23
2018-03-05 00:00:00+00:00,-0.27
2018-03-05 01:00:00+00:00,-0.18
2018-03-05 02:00:00+00:00,-0.18
2018-03-05 03:00:00+00:00,-0.16
2018-03-05 04:00:00+00:00,-0.15
2018-03-05 13:00:00+00:00,0.25
2018-03-05 14:00:00+00:00,0.45
2018-03-05 15:00:00+00:00,0.48
2018-03-05 16:00:00+00:00,0.23
2018-03-05 19:00:00+00:00,-0.16
2018-03-06 11:00:00+00:00,0.21
2018-03-06 12:00:00+00:00,0.47
2018-03-06 13:00:00+00:00,0.84
2018-03-06 14:00:00+00:00,1.18
2018-03-06 15:00:00+00:00,0.99
2018-03-06 16:00:00+00:00,0.48
2018-03-06 17:00:00+00:00,0.20
2018-03-06 18:00:00+00:00,-0.20
2018-03-06 19:00:00+00:00,-0.26
2018-03-06 20:00:00+00:00,-0.25
2018-03-06 21:00:00+00:00,-0.19
2018-03-07 11:00:00+00:00,0.24
2018-03-07 12:00:00+00:00,0.57
2018-03-07 13:00:00+00:00,0.85
2018-03-09 15:00:00+00:00,-0.22
2018-03-09 16:00:00+00:00,-0.27
2018-03-09 17:00:00+00:00,-0.22
2018-03-09 18:00:00+00:00,-0.20
2018-03-10 12:00:00+00:00,1.19
2018-03-10 13:00:00+00:00,-0.35
2018-03-10 14:00:00+00:00,-0.59
2018-03-10 15:00:00+00:00,-0.41
2018-03-10 16:00:00+00:00,-0.28
2018-03-10 17:00:00+00:00,-0.17
2018-03-11 13:00:00+00:00,-0.41
2018-03-11 14:00:00+00:00,-0.29
2018-03-11 15:00:00+00:00,-0.19
2018-03-11 16:00:00+00:00,-0.15
2018-03-11 22:00:00+00:00,0.16
2018-03-12 13:00:00+00:00,-0.15
2018-03-18 13:00:00+00:00,-2.04
2018-03-18 14:00:00+00:00,1.36
2018-03-18 16:00:00+00:00,0.58
2018-04-10 14:00:00+00:00,-0.33
2018-04-10 15:00:00+00:00,-0.83
2018-04-10 16:00:00+00:00,0.17
2018-04-10 17:00:00+00:00,0.17
2018-04-10 18:00:00+00:00,0.17
2018-04-10 19:00:00+00:00,0.17
2018-04-10 21:00:00+00:00,0.50
2018-04-15 10:00:00+00:00,0.22
2018-05-17 08:00:00+00:00,-0.52
2018-05-17 09:00:00+00:00,0.55
2018-06-09 08:00:00+00:00,-0.17
2018-06-14 22:00:00+00:00,0.40
2018-06-15 01:00:00+00:00,-0.23
2018-07-03 14:00:00+00:00,-0.15
2018-07-03 15:00:00+00:00,-0.19
2018-07-03 16:00:00+00:00,-0.24
2018-07-06 14:00:00+00:00,-0.48
2018-07-11 09:00:00+00:00,-0.32
2018-07-11 10:00:00+00:00,-1.49
2018-07-11 11:00:00+00:00,-0.38
2018-07-13 14:00:00+00:00,-0.16
2018-07-13 15:00:00+00:00,-0.29
2018-07-15 13:00:00+00:00,-1.02
2018-07-15 14:00:00+00:00,-5.23
2018-07-15 15:00:00+00:00,-0.62
2018-07-15 16:00:00+00:00,-0.26
2018-07-15 23:00:00+00:00,7.35
